"POST_CODE";"TARIFF_CODE";"VALID_FROM";"VALID_TO"
3303;4;"2010-01-01";"2010-12-31"
3304;4;"2010-01-01";"2010-12-31"
3305;4;"2010-01-01";"2010-12-31"
3321;4;"2010-01-01";"2010-12-31"
3322;4;"2010-01-01";"2010-12-31"
3323;4;"2010-01-01";"2010-12-31"
3324;4;"2010-01-01";"2010-12-31"
3325;4;"2010-01-01";"2010-12-31"
3325;4;"2010-01-01";"2010-12-31"
3326;4;"2010-01-01";"2010-12-31"
3327;4;"2010-01-01";"2010-12-31"
3328;4;"2010-01-01";"2010-12-31"
3331;4;"2010-01-01";"2010-12-31"
3332;4;"2010-01-01";"2010-12-31"
3333;4;"2010-01-01";"2010-12-31"
3334;4;"2010-01-01";"2010-12-31"
3335;4;"2010-01-01";"2010-12-31"
3336;4;"2010-01-01";"2010-12-31"
3337;4;"2010-01-01";"2010-12-31"
3338;4;"2010-01-01";"2010-12-31"
3341;4;"2010-01-01";"2010-12-31"
3342;4;"2010-01-01";"2010-12-31"
3343;4;"2010-01-01";"2010-12-31"
3344;4;"2010-01-01";"2010-12-31"
3345;4;"2010-01-01";"2010-12-31"
3346;4;"2010-01-01";"2010-12-31"
3346;4;"2010-01-01";"2010-12-31"
3347;4;"2010-01-01";"2010-12-31"
3348;4;"2010-01-01";"2010-12-31"
3348;4;"2010-01-01";"2010-12-31"
3349;4;"2010-01-01";"2010-12-31"
3350;4;"2010-01-01";"2010-12-31"
3351;4;"2010-01-01";"2010-12-31"
3352;4;"2010-01-01";"2010-12-31"
3353;4;"2010-01-01";"2010-12-31"
3354;4;"2010-01-01";"2010-12-31"
3355;4;"2010-01-01";"2010-12-31"
3355;4;"2010-01-01";"2010-12-31"
3356;4;"2010-01-01";"2010-12-31"
3357;4;"2010-01-01";"2010-12-31"
3358;4;"2010-01-01";"2010-12-31"
3359;4;"2010-01-01";"2010-12-31"
3360;4;"2010-01-01";"2010-12-31"
3360;4;"2010-01-01";"2010-12-31"
3368;4;"2010-01-01";"2010-12-31"
3369;4;"2010-01-01";"2010-12-31"
3371;4;"2010-01-01";"2010-12-31"
3372;4;"2010-01-01";"2010-12-31"
3373;4;"2010-01-01";"2010-12-31"
3374;4;"2010-01-01";"2010-12-31"
3375;4;"2010-01-01";"2010-12-31"
3377;4;"2010-01-01";"2010-12-31"
3378;4;"2010-01-01";"2010-12-31"
3379;4;"2010-01-01";"2010-12-31"
3381;4;"2010-01-01";"2010-12-31"
3382;4;"2010-01-01";"2010-12-31"
3383;4;"2010-01-01";"2010-12-31"
3384;4;"2010-01-01";"2010-12-31"
3385;4;"2010-01-01";"2010-12-31"
3386;4;"2010-01-01";"2010-12-31"
3387;4;"2010-01-01";"2010-12-31"
3388;4;"2010-01-01";"2010-12-31"
3390;4;"2010-01-01";"2010-12-31"
3393;4;"2010-01-01";"2010-12-31"
3394;4;"2010-01-01";"2010-12-31"
3395;4;"2010-01-01";"2010-12-31"
3396;4;"2010-01-01";"2010-12-31"
3397;4;"2010-01-01";"2010-12-31"
3398;4;"2010-01-01";"2010-12-31"
3399;4;"2010-01-01";"2010-12-31"
3400;4;"2010-01-01";"2010-12-31"
3401;4;"2010-01-01";"2010-12-31"
3402;4;"2010-01-01";"2010-12-31"
3411;4;"2010-01-01";"2010-12-31"
3412;4;"2010-01-01";"2010-12-31"
3413;4;"2010-01-01";"2010-12-31"
3414;4;"2010-01-01";"2010-12-31"
3416;4;"2010-01-01";"2010-12-31"
3417;4;"2010-01-01";"2010-12-31"
3418;4;"2010-01-01";"2010-12-31"
3418;4;"2010-01-01";"2010-12-31"
3421;4;"2010-01-01";"2010-12-31"
3422;4;"2010-01-01";"2010-12-31"
3423;4;"2010-01-01";"2010-12-31"
3424;4;"2010-01-01";"2010-12-31"
3425;4;"2010-01-01";"2010-12-31"
3426;4;"2010-01-01";"2010-12-31"
3431;4;"2010-01-01";"2010-12-31"
3432;4;"2010-01-01";"2010-12-31"
3433;4;"2010-01-01";"2010-12-31"
3434;4;"2010-01-01";"2010-12-31"
3435;4;"2010-01-01";"2010-12-31"
3441;4;"2010-01-01";"2010-12-31"
3442;4;"2010-01-01";"2010-12-31"
3442;4;"2010-01-01";"2010-12-31"
3442;4;"2010-01-01";"2010-12-31"
3443;4;"2010-01-01";"2010-12-31"
3444;4;"2010-01-01";"2010-12-31"
3450;4;"2010-01-01";"2010-12-31"
3458;4;"2010-01-01";"2010-12-31"
3459;4;"2010-01-01";"2010-12-31"
3461;4;"2010-01-01";"2010-12-31"
3462;4;"2010-01-01";"2010-12-31"
3463;4;"2010-01-01";"2010-12-31"
3464;4;"2010-01-01";"2010-12-31"
3465;4;"2010-01-01";"2010-12-31"
3466;4;"2010-01-01";"2010-12-31"
3467;4;"2010-01-01";"2010-12-31"
3500;3;"2010-01-01";"2010-12-31"
3501;3;"2010-01-01";"2010-12-31"
3501;3;"2010-01-01";"2010-12-31"
3502;3;"2010-01-01";"2010-12-31"
3503;3;"2010-01-01";"2010-12-31"
3504;3;"2010-01-01";"2010-12-31"
3505;3;"2010-01-01";"2010-12-31"
3506;3;"2010-01-01";"2010-12-31"
3507;3;"2010-01-01";"2010-12-31"
3508;3;"2010-01-01";"2010-12-31"
3510;3;"2010-01-01";"2010-12-31"
3513;3;"2010-01-01";"2010-12-31"
3514;3;"2010-01-01";"2010-12-31"
3515;3;"2010-01-01";"2010-12-31"
3516;3;"2010-01-01";"2010-12-31"
3517;3;"2010-01-01";"2010-12-31"
3518;3;"2010-01-01";"2010-12-31"
3519;3;"2010-01-01";"2010-12-31"
3521;3;"2010-01-01";"2010-12-31"
3523;3;"2010-01-01";"2010-12-31"
3524;3;"2010-01-01";"2010-12-31"
3525;3;"2010-01-01";"2010-12-31"
3526;3;"2010-01-01";"2010-12-31"
3527;3;"2010-01-01";"2010-12-31"
3528;3;"2010-01-01";"2010-12-31"
3529;3;"2010-01-01";"2010-12-31"
3530;3;"2010-01-01";"2010-12-31"
3531;3;"2010-01-01";"2010-12-31"
3532;3;"2010-01-01";"2010-12-31"
3533;3;"2010-01-01";"2010-12-31"
3534;3;"2010-01-01";"2010-12-31"
3535;3;"2010-01-01";"2010-12-31"
3540;3;"2010-01-01";"2010-12-31"
3541;3;"2010-01-01";"2010-12-31"
3542;3;"2010-01-01";"2010-12-31"
3543;3;"2010-01-01";"2010-12-31"
3544;3;"2010-01-01";"2010-12-31"
3545;3;"2010-01-01";"2010-12-31"
3546;3;"2010-01-01";"2010-12-31"
3547;3;"2010-01-01";"2010-12-31"
3548;3;"2010-01-01";"2010-12-31"
3551;4;"2010-01-01";"2010-12-31"
3552;4;"2010-01-01";"2010-12-31"
3553;4;"2010-01-01";"2010-12-31"
3554;4;"2010-01-01";"2010-12-31"
3555;4;"2010-01-01";"2010-12-31"
3556;4;"2010-01-01";"2010-12-31"
3557;4;"2010-01-01";"2010-12-31"
3558;3;"2010-01-01";"2010-12-31"
3559;4;"2010-01-01";"2010-12-31"
3561;4;"2010-01-01";"2010-12-31"
3562;4;"2010-01-01";"2010-12-31"
3563;4;"2010-01-01";"2010-12-31"
3564;4;"2010-01-01";"2010-12-31"
3565;4;"2010-01-01";"2010-12-31"
3571;4;"2010-01-01";"2010-12-31"
3572;4;"2010-01-01";"2010-12-31"
3573;4;"2010-01-01";"2010-12-31"
3574;4;"2010-01-01";"2010-12-31"
3575;4;"2010-01-01";"2010-12-31"
3576;4;"2010-01-01";"2010-12-31"
3577;4;"2010-01-01";"2010-12-31"
3578;4;"2010-01-01";"2010-12-31"
3578;4;"2010-01-01";"2010-12-31"
3579;4;"2010-01-01";"2010-12-31"
3580;4;"2010-01-01";"2010-12-31"
3581;4;"2010-01-01";"2010-12-31"
3582;4;"2010-01-01";"2010-12-31"
3586;4;"2010-01-01";"2010-12-31"
3587;4;"2010-01-01";"2010-12-31"
3588;4;"2010-01-01";"2010-12-31"
3589;4;"2010-01-01";"2010-12-31"
3591;4;"2010-01-01";"2010-12-31"
3592;4;"2010-01-01";"2010-12-31"
3593;4;"2010-01-01";"2010-12-31"
3594;4;"2010-01-01";"2010-12-31"
3595;4;"2010-01-01";"2010-12-31"
3596;4;"2010-01-01";"2010-12-31"
3597;4;"2010-01-01";"2010-12-31"
3598;4;"2010-01-01";"2010-12-31"
3599;4;"2010-01-01";"2010-12-31"
3600;4;"2010-01-01";"2010-12-31"
3601;4;"2010-01-01";"2010-12-31"
3602;4;"2010-01-01";"2010-12-31"
3604;4;"2010-01-01";"2010-12-31"
3606;4;"2010-01-01";"2010-12-31"
3607;4;"2010-01-01";"2010-12-31"
3608;4;"2010-01-01";"2010-12-31"
3621;4;"2010-01-01";"2010-12-31"
3622;4;"2010-01-01";"2010-12-31"
3623;4;"2010-01-01";"2010-12-31"
3625;4;"2010-01-01";"2010-12-31"
3626;4;"2010-01-01";"2010-12-31"
3627;4;"2010-01-01";"2010-12-31"
3627;4;"2010-01-01";"2010-12-31"
3630;4;"2010-01-01";"2010-12-31"
3635;4;"2010-01-01";"2010-12-31"
3636;4;"2010-01-01";"2010-12-31"
3636;4;"2010-01-01";"2010-12-31"
3641;4;"2010-01-01";"2010-12-31"
3642;4;"2010-01-01";"2010-12-31"
3643;4;"2010-01-01";"2010-12-31"
3644;4;"2010-01-01";"2010-12-31"
3645;4;"2010-01-01";"2010-12-31"
3646;4;"2010-01-01";"2010-12-31"
3647;4;"2010-01-01";"2010-12-31"
3648;4;"2010-01-01";"2010-12-31"
3648;4;"2010-01-01";"2010-12-31"
3648;4;"2010-01-01";"2010-12-31"
3651;4;"2010-01-01";"2010-12-31"
3652;4;"2010-01-01";"2010-12-31"
3653;4;"2010-01-01";"2010-12-31"
3654;4;"2010-01-01";"2010-12-31"
3655;4;"2010-01-01";"2010-12-31"
3656;4;"2010-01-01";"2010-12-31"
3656;4;"2010-01-01";"2010-12-31"
3657;4;"2010-01-01";"2010-12-31"
3658;4;"2010-01-01";"2010-12-31"
3659;4;"2010-01-01";"2010-12-31"
3661;4;"2010-01-01";"2010-12-31"
3662;4;"2010-01-01";"2010-12-31"
3663;4;"2010-01-01";"2010-12-31"
3664;4;"2010-01-01";"2010-12-31"
3671;4;"2010-01-01";"2010-12-31"
3672;4;"2010-01-01";"2010-12-31"
3700;4;"2010-01-01";"2010-12-31"
3700;4;"2010-01-01";"2010-12-31"
3701;4;"2010-01-01";"2010-12-31"
3702;4;"2010-01-01";"2010-12-31"
3703;4;"2010-01-01";"2010-12-31"
3704;4;"2010-01-01";"2010-12-31"
3705;4;"2010-01-01";"2010-12-31"
3711;4;"2010-01-01";"2010-12-31"
3712;4;"2010-01-01";"2010-12-31"
3712;4;"2010-01-01";"2010-12-31"
3713;4;"2010-01-01";"2010-12-31"
3714;4;"2010-01-01";"2010-12-31"
3715;4;"2010-01-01";"2010-12-31"
3716;4;"2010-01-01";"2010-12-31"
3716;4;"2010-01-01";"2010-12-31"
3717;4;"2010-01-01";"2010-12-31"
3718;4;"2010-01-01";"2010-12-31"
3720;4;"2010-01-01";"2010-12-31"
3720;4;"2010-01-01";"2010-12-31"
3721;4;"2010-01-01";"2010-12-31"
3721;4;"2010-01-01";"2010-12-31"
3721;4;"2010-01-01";"2010-12-31"
3722;4;"2010-01-01";"2010-12-31"
3723;4;"2010-01-01";"2010-12-31"
3724;4;"2010-01-01";"2010-12-31"
3724;4;"2010-01-01";"2010-12-31"
3725;4;"2010-01-01";"2010-12-31"
3726;4;"2010-01-01";"2010-12-31"
3726;4;"2010-01-01";"2010-12-31"
3727;4;"2010-01-01";"2010-12-31"
3728;4;"2010-01-01";"2010-12-31"
3728;4;"2010-01-01";"2010-12-31"
3729;4;"2010-01-01";"2010-12-31"
3731;4;"2010-01-01";"2010-12-31"
3731;4;"2010-01-01";"2010-12-31"
3731;4;"2010-01-01";"2010-12-31"
3732;4;"2010-01-01";"2010-12-31"
3733;4;"2010-01-01";"2010-12-31"
3734;4;"2010-01-01";"2010-12-31"
3735;4;"2010-01-01";"2010-12-31"
3735;4;"2010-01-01";"2010-12-31"
3735;4;"2010-01-01";"2010-12-31"
3741;4;"2010-01-01";"2010-12-31"
3742;4;"2010-01-01";"2010-12-31"
3743;4;"2010-01-01";"2010-12-31"
3744;4;"2010-01-01";"2010-12-31"
3751;4;"2010-01-01";"2010-12-31"
3752;4;"2010-01-01";"2010-12-31"
3752;4;"2010-01-01";"2010-12-31"
3753;4;"2010-01-01";"2010-12-31"
3754;4;"2010-01-01";"2010-12-31"
3754;4;"2010-01-01";"2010-12-31"
3755;4;"2010-01-01";"2010-12-31"
3756;4;"2010-01-01";"2010-12-31"
3756;4;"2010-01-01";"2010-12-31"
3757;4;"2010-01-01";"2010-12-31"
3757;4;"2010-01-01";"2010-12-31"
3757;4;"2010-01-01";"2010-12-31"
3757;4;"2010-01-01";"2010-12-31"
3758;4;"2010-01-01";"2010-12-31"
3759;4;"2010-01-01";"2010-12-31"
3761;4;"2010-01-01";"2010-12-31"
3761;4;"2010-01-01";"2010-12-31"
3761;4;"2010-01-01";"2010-12-31"
3762;4;"2010-01-01";"2010-12-31"
3763;4;"2010-01-01";"2010-12-31"
3764;4;"2010-01-01";"2010-12-31"
3765;4;"2010-01-01";"2010-12-31"
3765;4;"2010-01-01";"2010-12-31"
3765;4;"2010-01-01";"2010-12-31"
3767;4;"2010-01-01";"2010-12-31"
3768;4;"2010-01-01";"2010-12-31"
3768;4;"2010-01-01";"2010-12-31"
3768;4;"2010-01-01";"2010-12-31"
3769;4;"2010-01-01";"2010-12-31"
3770;4;"2010-01-01";"2010-12-31"
3773;4;"2010-01-01";"2010-12-31"
3773;4;"2010-01-01";"2010-12-31"
3775;4;"2010-01-01";"2010-12-31"
3776;4;"2010-01-01";"2010-12-31"
3777;4;"2010-01-01";"2010-12-31"
3778;4;"2010-01-01";"2010-12-31"
3779;4;"2010-01-01";"2010-12-31"
3780;4;"2010-01-01";"2010-12-31"
3780;4;"2010-01-01";"2010-12-31"
3780;4;"2010-01-01";"2010-12-31"
3780;4;"2010-01-01";"2010-12-31"
3783;4;"2010-01-01";"2010-12-31"
3786;4;"2010-01-01";"2010-12-31"
3786;4;"2010-01-01";"2010-12-31"
3786;4;"2010-01-01";"2010-12-31"
3786;4;"2010-01-01";"2010-12-31"
3787;4;"2010-01-01";"2010-12-31"
3791;4;"2010-01-01";"2010-12-31"
3792;4;"2010-01-01";"2010-12-31"
3793;4;"2010-01-01";"2010-12-31"
3794;4;"2010-01-01";"2010-12-31"
3794;4;"2010-01-01";"2010-12-31"
3795;4;"2010-01-01";"2010-12-31"
3795;4;"2010-01-01";"2010-12-31"
3796;4;"2010-01-01";"2010-12-31"
3800;4;"2010-01-01";"2010-12-31"
3809;4;"2010-01-01";"2010-12-31"
3809;4;"2010-01-01";"2010-12-31"
3809;4;"2010-01-01";"2010-12-31"
3811;4;"2010-01-01";"2010-12-31"
3812;4;"2010-01-01";"2010-12-31"
3812;4;"2010-01-01";"2010-12-31"
3813;4;"2010-01-01";"2010-12-31"
3814;4;"2010-01-01";"2010-12-31"
3815;4;"2010-01-01";"2010-12-31"
3815;4;"2010-01-01";"2010-12-31"
3816;4;"2010-01-01";"2010-12-31"
3817;4;"2010-01-01";"2010-12-31"
3821;4;"2010-01-01";"2010-12-31"
3821;4;"2010-01-01";"2010-12-31"
3821;4;"2010-01-01";"2010-12-31"
3821;4;"2010-01-01";"2010-12-31"
3821;4;"2010-01-01";"2010-12-31"
3821;4;"2010-01-01";"2010-12-31"
3821;4;"2010-01-01";"2010-12-31"
3825;4;"2010-01-01";"2010-12-31"
3825;4;"2010-01-01";"2010-12-31"
3825;4;"2010-01-01";"2010-12-31"
3826;4;"2010-01-01";"2010-12-31"
3831;4;"2010-01-01";"2010-12-31"
3832;4;"2010-01-01";"2010-12-31"
3833;4;"2010-01-01";"2010-12-31"
3834;4;"2010-01-01";"2010-12-31"
3834;4;"2010-01-01";"2010-12-31"
3836;4;"2010-01-01";"2010-12-31"
3837;4;"2010-01-01";"2010-12-31"
3837;4;"2010-01-01";"2010-12-31"
3837;4;"2010-01-01";"2010-12-31"
3837;4;"2010-01-01";"2010-12-31"
3841;4;"2010-01-01";"2010-12-31"
3842;4;"2010-01-01";"2010-12-31"
3843;4;"2010-01-01";"2010-12-31"
3844;4;"2010-01-01";"2010-12-31"
3844;4;"2010-01-01";"2010-12-31"
3846;4;"2010-01-01";"2010-12-31"
3847;4;"2010-01-01";"2010-12-31"
3848;4;"2010-01-01";"2010-12-31"
3848;4;"2010-01-01";"2010-12-31"
3849;4;"2010-01-01";"2010-12-31"
3851;4;"2010-01-01";"2010-12-31"
3852;4;"2010-01-01";"2010-12-31"
3853;4;"2010-01-01";"2010-12-31"
3853;4;"2010-01-01";"2010-12-31"
3854;4;"2010-01-01";"2010-12-31"
3855;4;"2010-01-01";"2010-12-31"
3860;4;"2010-01-01";"2010-12-31"
3861;4;"2010-01-01";"2010-12-31"
3863;4;"2010-01-01";"2010-12-31"
3864;4;"2010-01-01";"2010-12-31"
3865;4;"2010-01-01";"2010-12-31"
3866;4;"2010-01-01";"2010-12-31"
3866;4;"2010-01-01";"2010-12-31"
3867;4;"2010-01-01";"2010-12-31"
3868;4;"2010-01-01";"2010-12-31"
3871;4;"2010-01-01";"2010-12-31"
3872;4;"2010-01-01";"2010-12-31"
3873;4;"2010-01-01";"2010-12-31"
3874;4;"2010-01-01";"2010-12-31"
3874;4;"2010-01-01";"2010-12-31"
3874;4;"2010-01-01";"2010-12-31"
3875;4;"2010-01-01";"2010-12-31"
3876;4;"2010-01-01";"2010-12-31"
3877;4;"2010-01-01";"2010-12-31"
3881;4;"2010-01-01";"2010-12-31"
3881;4;"2010-01-01";"2010-12-31"
3881;4;"2010-01-01";"2010-12-31"
3882;4;"2010-01-01";"2010-12-31"
3882;4;"2010-01-01";"2010-12-31"
3884;4;"2010-01-01";"2010-12-31"
3885;4;"2010-01-01";"2010-12-31"
3885;4;"2010-01-01";"2010-12-31"
3886;4;"2010-01-01";"2010-12-31"
3887;4;"2010-01-01";"2010-12-31"
3888;4;"2010-01-01";"2010-12-31"
3891;4;"2010-01-01";"2010-12-31"
3892;4;"2010-01-01";"2010-12-31"
3893;4;"2010-01-01";"2010-12-31"
3893;4;"2010-01-01";"2010-12-31"
3893;4;"2010-01-01";"2010-12-31"
3894;4;"2010-01-01";"2010-12-31"
3895;4;"2010-01-01";"2010-12-31"
3896;4;"2010-01-01";"2010-12-31"
3897;4;"2010-01-01";"2010-12-31"
3898;4;"2010-01-01";"2010-12-31"
3898;4;"2010-01-01";"2010-12-31"
3899;4;"2010-01-01";"2010-12-31"
3900;4;"2010-01-01";"2010-12-31"
3901;4;"2010-01-01";"2010-12-31"
3901;4;"2010-01-01";"2010-12-31"
3902;4;"2010-01-01";"2010-12-31"
3903;4;"2010-01-01";"2010-12-31"
3904;4;"2010-01-01";"2010-12-31"
3905;4;"2010-01-01";"2010-12-31"
3906;4;"2010-01-01";"2010-12-31"
3907;4;"2010-01-01";"2010-12-31"
3908;4;"2010-01-01";"2010-12-31"
3909;4;"2010-01-01";"2010-12-31"
3910;4;"2010-01-01";"2010-12-31"
3911;4;"2010-01-01";"2010-12-31"
3915;4;"2010-01-01";"2010-12-31"
3916;4;"2010-01-01";"2010-12-31"
3917;4;"2010-01-01";"2010-12-31"
3918;4;"2010-01-01";"2010-12-31"
3918;4;"2010-01-01";"2010-12-31"
3921;4;"2010-01-01";"2010-12-31"
3922;4;"2010-01-01";"2010-12-31"
3923;4;"2010-01-01";"2010-12-31"
3924;4;"2010-01-01";"2010-12-31"
3925;4;"2010-01-01";"2010-12-31"
3926;4;"2010-01-01";"2010-12-31"
3927;4;"2010-01-01";"2010-12-31"
3928;4;"2010-01-01";"2010-12-31"
3929;4;"2010-01-01";"2010-12-31"
3931;4;"2010-01-01";"2010-12-31"
3932;4;"2010-01-01";"2010-12-31"
3933;4;"2010-01-01";"2010-12-31"
3934;4;"2010-01-01";"2010-12-31"
3935;4;"2010-01-01";"2010-12-31"
3936;4;"2010-01-01";"2010-12-31"
3937;4;"2010-01-01";"2010-12-31"
3941;4;"2010-01-01";"2010-12-31"
3942;4;"2010-01-01";"2010-12-31"
3943;4;"2010-01-01";"2010-12-31"
3944;4;"2010-01-01";"2010-12-31"
3945;4;"2010-01-01";"2010-12-31"
3950;4;"2010-01-01";"2010-12-31"
3953;4;"2010-01-01";"2010-12-31"
3954;4;"2010-01-01";"2010-12-31"
3955;4;"2010-01-01";"2010-12-31"
3956;4;"2010-01-01";"2010-12-31"
3957;4;"2010-01-01";"2010-12-31"
3958;4;"2010-01-01";"2010-12-31"
3959;4;"2010-01-01";"2010-12-31"
3961;4;"2010-01-01";"2010-12-31"
3962;4;"2010-01-01";"2010-12-31"
3963;4;"2010-01-01";"2010-12-31"
3964;4;"2010-01-01";"2010-12-31"
3965;4;"2010-01-01";"2010-12-31"
3965;4;"2010-01-01";"2010-12-31"
3967;4;"2010-01-01";"2010-12-31"
3971;4;"2010-01-01";"2010-12-31"
3972;4;"2010-01-01";"2010-12-31"
3973;4;"2010-01-01";"2010-12-31"
3974;4;"2010-01-01";"2010-12-31"
3974;4;"2010-01-01";"2010-12-31"
3976;4;"2010-01-01";"2010-12-31"
3977;4;"2010-01-01";"2010-12-31"
3978;4;"2010-01-01";"2010-12-31"
3980;4;"2010-01-01";"2010-12-31"
3981;4;"2010-01-01";"2010-12-31"
3985;4;"2010-01-01";"2010-12-31"
3985;4;"2010-01-01";"2010-12-31"
3987;4;"2010-01-01";"2010-12-31"
3988;4;"2010-01-01";"2010-12-31"
3989;4;"2010-01-01";"2010-12-31"
3989;4;"2010-01-01";"2010-12-31"
3989;4;"2010-01-01";"2010-12-31"
3991;4;"2010-01-01";"2010-12-31"
3992;4;"2010-01-01";"2010-12-31"
3992;4;"2010-01-01";"2010-12-31"
3993;4;"2010-01-01";"2010-12-31"
3994;4;"2010-01-01";"2010-12-31"
3994;4;"2010-01-01";"2010-12-31"
3994;4;"2010-01-01";"2010-12-31"
3994;4;"2010-01-01";"2010-12-31"
3994;4;"2010-01-01";"2010-12-31"
3994;4;"2010-01-01";"2010-12-31"
3995;4;"2010-01-01";"2010-12-31"
3996;4;"2010-01-01";"2010-12-31"
3996;4;"2010-01-01";"2010-12-31"
3997;4;"2010-01-01";"2010-12-31"
3997;4;"2010-01-01";"2010-12-31"
3998;4;"2010-01-01";"2010-12-31"
3999;4;"2010-01-01";"2010-12-31"
3999;4;"2010-01-01";"2010-12-31"
4001;3;"2010-01-01";"2010-12-31"
4001;3;"2010-01-01";"2010-12-31"
4001;3;"2010-01-01";"2010-12-31"
4002;3;"2010-01-01";"2010-12-31"
4002;3;"2010-01-01";"2010-12-31"
4002;3;"2010-01-01";"2010-12-31"
4003;3;"2010-01-01";"2010-12-31"
4003;3;"2010-01-01";"2010-12-31"
4003;3;"2010-01-01";"2010-12-31"
4004;3;"2010-01-01";"2010-12-31"
4004;3;"2010-01-01";"2010-12-31"
4004;3;"2010-01-01";"2010-12-31"
4005;3;"2010-01-01";"2010-12-31"
4005;3;"2010-01-01";"2010-12-31"
4005;3;"2010-01-01";"2010-12-31"
4006;3;"2010-01-01";"2010-12-31"
4006;3;"2010-01-01";"2010-12-31"
4006;3;"2010-01-01";"2010-12-31"
4007;3;"2010-01-01";"2010-12-31"
4007;3;"2010-01-01";"2010-12-31"
4007;3;"2010-01-01";"2010-12-31"
4008;3;"2010-01-01";"2010-12-31"
4008;3;"2010-01-01";"2010-12-31"
4008;3;"2010-01-01";"2010-12-31"
4009;3;"2010-01-01";"2010-12-31"
4009;3;"2010-01-01";"2010-12-31"
4009;3;"2010-01-01";"2010-12-31"
4010;3;"2010-01-01";"2010-12-31"
4010;3;"2010-01-01";"2010-12-31"
4010;3;"2010-01-01";"2010-12-31"
4011;3;"2010-01-01";"2010-12-31"
4011;3;"2010-01-01";"2010-12-31"
4011;3;"2010-01-01";"2010-12-31"
4012;3;"2010-01-01";"2010-12-31"
4012;3;"2010-01-01";"2010-12-31"
4012;3;"2010-01-01";"2010-12-31"
4013;3;"2010-01-01";"2010-12-31"
4013;3;"2010-01-01";"2010-12-31"
4013;3;"2010-01-01";"2010-12-31"
4014;3;"2010-01-01";"2010-12-31"
4014;3;"2010-01-01";"2010-12-31"
4014;3;"2010-01-01";"2010-12-31"
4015;3;"2010-01-01";"2010-12-31"
4015;3;"2010-01-01";"2010-12-31"
4015;3;"2010-01-01";"2010-12-31"
4017;3;"2010-01-01";"2010-12-31"
4017;3;"2010-01-01";"2010-12-31"
4017;3;"2010-01-01";"2010-12-31"
4021;3;"2010-01-01";"2010-12-31"
4021;3;"2010-01-01";"2010-12-31"
4021;3;"2010-01-01";"2010-12-31"
4024;3;"2010-01-01";"2010-12-31"
4024;3;"2010-01-01";"2010-12-31"
4024;3;"2010-01-01";"2010-12-31"
4025;3;"2010-01-01";"2010-12-31"
4025;3;"2010-01-01";"2010-12-31"
4025;3;"2010-01-01";"2010-12-31"
4026;3;"2010-01-01";"2010-12-31"
4026;3;"2010-01-01";"2010-12-31"
4026;3;"2010-01-01";"2010-12-31"
4027;3;"2010-01-01";"2010-12-31"
4027;3;"2010-01-01";"2010-12-31"
4027;3;"2010-01-01";"2010-12-31"
4028;3;"2010-01-01";"2010-12-31"
4028;3;"2010-01-01";"2010-12-31"
4028;3;"2010-01-01";"2010-12-31"
4029;3;"2010-01-01";"2010-12-31"
4029;3;"2010-01-01";"2010-12-31"
4029;3;"2010-01-01";"2010-12-31"
4030;3;"2010-01-01";"2010-12-31"
4030;3;"2010-01-01";"2010-12-31"
4030;3;"2010-01-01";"2010-12-31"
4031;3;"2010-01-01";"2010-12-31"
4031;3;"2010-01-01";"2010-12-31"
4031;3;"2010-01-01";"2010-12-31"
4032;3;"2010-01-01";"2010-12-31"
4032;3;"2010-01-01";"2010-12-31"
4032;3;"2010-01-01";"2010-12-31"
4033;3;"2010-01-01";"2010-12-31"
4033;3;"2010-01-01";"2010-12-31"
4033;3;"2010-01-01";"2010-12-31"
4034;3;"2010-01-01";"2010-12-31"
4034;3;"2010-01-01";"2010-12-31"
4034;3;"2010-01-01";"2010-12-31"
4040;3;"2010-01-01";"2010-12-31"
4040;3;"2010-01-01";"2010-12-31"
4040;3;"2010-01-01";"2010-12-31"
4041;3;"2010-01-01";"2010-12-31"
4041;3;"2010-01-01";"2010-12-31"
4041;3;"2010-01-01";"2010-12-31"
4042;3;"2010-01-01";"2010-12-31"
4042;3;"2010-01-01";"2010-12-31"
4042;3;"2010-01-01";"2010-12-31"
4043;3;"2010-01-01";"2010-12-31"
4043;3;"2010-01-01";"2010-12-31"
4043;3;"2010-01-01";"2010-12-31"
4044;3;"2010-01-01";"2010-12-31"
4044;3;"2010-01-01";"2010-12-31"
4044;3;"2010-01-01";"2010-12-31"
4045;3;"2010-01-01";"2010-12-31"
4045;3;"2010-01-01";"2010-12-31"
4045;3;"2010-01-01";"2010-12-31"
4046;3;"2010-01-01";"2010-12-31"
4046;3;"2010-01-01";"2010-12-31"
4046;3;"2010-01-01";"2010-12-31"
4047;3;"2010-01-01";"2010-12-31"
4047;3;"2010-01-01";"2010-12-31"
4047;3;"2010-01-01";"2010-12-31"
4049;3;"2010-01-01";"2010-12-31"
4049;3;"2010-01-01";"2010-12-31"
4049;3;"2010-01-01";"2010-12-31"
4060;4;"2010-01-01";"2010-12-31"
4063;4;"2010-01-01";"2010-12-31"
4063;4;"2010-01-01";"2010-12-31"
4063;4;"2010-01-01";"2010-12-31"
4063;4;"2010-01-01";"2010-12-31"
4064;4;"2010-01-01";"2010-12-31"
4065;4;"2010-01-01";"2010-12-31"
4066;4;"2010-01-01";"2010-12-31"
4067;4;"2010-01-01";"2010-12-31"
